observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,count,classificationMethod,classificationTimestamp,observationComments
2023_05_5A_1_obs_02586,5A_P800HK06278624,2023_05_5A_1_img_02620,2023_05_5A_1_evt_00862,2023-06-23T10:28:33-08:00,2023-06-23T10:28:33-08:00,media,Empty,NA,machine,2023-11-21 10:25:57.392727,comments
2023_05_5A_1_obs_02587,5A_P800HK06278624,2023_05_5A_1_img_02621,2023_05_5A_1_evt_00863,2023-06-23T10:29:10-08:00,2023-06-23T10:29:10-08:00,media,Empty,NA,machine,2023-11-21 10:48:40.662371,comments
2023_05_5A_1_obs_02588,5A_P800HK06278624,2023_05_5A_1_img_02622,2023_05_5A_1_evt_00863,2023-06-23T10:29:15-08:00,2023-06-23T10:29:15-08:00,media,Empty,NA,machine,2023-11-21 10:48:41.087641,comments
2023_05_5A_1_obs_02589,5A_P800HK06278624,2023_05_5A_1_img_02623,2023_05_5A_1_evt_00863,2023-06-23T10:29:20-08:00,2023-06-23T10:29:20-08:00,media,Empty,NA,machine,2023-11-21 10:25:57.821057,comments
2023_05_5A_1_obs_02590,5A_P800HK06278624,2023_05_5A_1_img_02624,2023_05_5A_1_evt_00864,2023-06-23T10:29:38-08:00,2023-06-23T10:29:38-08:00,media,Empty,NA,machine,2023-11-21 10:48:41.513131,comments
2023_05_5A_1_obs_02591,5A_P800HK06278624,2023_05_5A_1_img_02625,2023_05_5A_1_evt_00864,2023-06-23T10:29:43-08:00,2023-06-23T10:29:43-08:00,media,Empty,NA,machine,2023-11-21 10:48:41.938988,comments
2023_05_5A_1_obs_02592,5A_P800HK06278624,2023_05_5A_1_img_02626,2023_05_5A_1_evt_00864,2023-06-23T10:29:48-08:00,2023-06-23T10:29:48-08:00,media,Empty,NA,machine,2023-11-21 10:48:42.364958,comments
2023_05_5A_1_obs_02593,5A_P800HK06278624,2023_05_5A_1_img_02627,2023_05_5A_1_evt_00865,2023-06-23T10:30:31-08:00,2023-06-23T10:30:31-08:00,media,Empty,NA,machine,2023-11-21 10:25:58.249506,comments
2023_05_5A_1_obs_02594,5A_P800HK06278624,2023_05_5A_1_img_02628,2023_05_5A_1_evt_00865,2023-06-23T10:30:36-08:00,2023-06-23T10:30:36-08:00,media,Empty,NA,machine,2023-11-21 10:48:42.789807,comments
2023_05_5A_1_obs_02595,5A_P800HK06278624,2023_05_5A_1_img_02629,2023_05_5A_1_evt_00865,2023-06-23T10:30:41-08:00,2023-06-23T10:30:41-08:00,media,Empty,NA,machine,2023-11-21 10:48:43.214574,comments
2023_05_5A_1_obs_02596,5A_P800HK06278624,2023_05_5A_1_img_02630,2023_05_5A_1_evt_00866,2023-06-23T10:32:03-08:00,2023-06-23T10:32:03-08:00,media,Empty,NA,machine,2023-11-21 10:48:43.643897,comments
2023_05_5A_1_obs_02597,5A_P800HK06278624,2023_05_5A_1_img_02631,2023_05_5A_1_evt_00866,2023-06-23T10:32:08-08:00,2023-06-23T10:32:08-08:00,media,Empty,NA,machine,2023-11-21 10:25:58.675934,comments
2023_05_5A_1_obs_02598,5A_P800HK06278624,2023_05_5A_1_img_02632,2023_05_5A_1_evt_00866,2023-06-23T10:32:13-08:00,2023-06-23T10:32:13-08:00,media,Empty,NA,machine,2023-11-21 10:25:59.102543,comments
2023_05_5A_1_obs_02599,5A_P800HK06278624,2023_05_5A_1_img_02633,2023_05_5A_1_evt_00867,2023-06-23T10:32:59-08:00,2023-06-23T10:32:59-08:00,media,Empty,NA,machine,2023-11-21 10:48:44.069012,comments
2023_05_5A_1_obs_02600,5A_P800HK06278624,2023_05_5A_1_img_02634,2023_05_5A_1_evt_00867,2023-06-23T10:33:04-08:00,2023-06-23T10:33:04-08:00,media,Empty,NA,machine,2023-11-21 10:48:44.500239,comments
2023_05_5A_1_obs_02601,5A_P800HK06278624,2023_05_5A_1_img_02635,2023_05_5A_1_evt_00867,2023-06-23T10:33:09-08:00,2023-06-23T10:33:09-08:00,media,Empty,NA,machine,2023-11-21 10:25:59.529452,comments
2023_05_5A_1_obs_02602,5A_P800HK06278624,2023_05_5A_1_img_02636,2023_05_5A_1_evt_00868,2023-06-23T10:33:24-08:00,2023-06-23T10:33:24-08:00,media,Empty,NA,machine,2023-11-21 10:48:44.896485,comments
2023_05_5A_1_obs_02603,5A_P800HK06278624,2023_05_5A_1_img_02637,2023_05_5A_1_evt_00868,2023-06-23T10:33:29-08:00,2023-06-23T10:33:29-08:00,media,Empty,NA,machine,2023-11-21 10:48:45.293309,comments
2023_05_5A_1_obs_02604,5A_P800HK06278624,2023_05_5A_1_img_02638,2023_05_5A_1_evt_00868,2023-06-23T10:33:34-08:00,2023-06-23T10:33:34-08:00,media,Empty,NA,machine,2023-11-21 10:48:45.692112,comments
2023_05_5A_1_obs_02605,5A_P800HK06278624,2023_05_5A_1_img_02639,2023_05_5A_1_evt_00869,2023-06-23T10:34:18-08:00,2023-06-23T10:34:18-08:00,media,Empty,NA,machine,2023-11-21 10:25:59.967585,comments
2023_05_5A_1_obs_02606,5A_P800HK06278624,2023_05_5A_1_img_02640,2023_05_5A_1_evt_00869,2023-06-23T10:34:23-08:00,2023-06-23T10:34:23-08:00,media,Empty,NA,machine,2023-11-21 10:48:46.088457,comments
2023_05_5A_1_obs_02607,5A_P800HK06278624,2023_05_5A_1_img_02641,2023_05_5A_1_evt_00869,2023-06-23T10:34:28-08:00,2023-06-23T10:34:28-08:00,media,Empty,NA,machine,2023-11-21 10:48:46.485133,comments
2023_05_5A_1_obs_02608,5A_P800HK06278624,2023_05_5A_1_img_02642,2023_05_5A_1_evt_00870,2023-06-23T10:35:14-08:00,2023-06-23T10:35:14-08:00,media,Empty,NA,machine,2023-11-21 10:48:46.882184,comments
2023_05_5A_1_obs_02609,5A_P800HK06278624,2023_05_5A_1_img_02643,2023_05_5A_1_evt_00870,2023-06-23T10:35:19-08:00,2023-06-23T10:35:19-08:00,media,Empty,NA,machine,2023-11-21 10:26:00.396923,comments
2023_05_5A_1_obs_02610,5A_P800HK06278624,2023_05_5A_1_img_02644,2023_05_5A_1_evt_00870,2023-06-23T10:35:24-08:00,2023-06-23T10:35:24-08:00,media,Empty,NA,machine,2023-11-21 10:26:00.824786,comments
2023_05_5A_1_obs_02611,5A_P800HK06278624,2023_05_5A_1_img_02645,2023_05_5A_1_evt_00871,2023-06-23T10:36:25-08:00,2023-06-23T10:36:25-08:00,media,Empty,NA,machine,2023-11-21 10:48:47.277787,comments
2023_05_5A_1_obs_02612,5A_P800HK06278624,2023_05_5A_1_img_02646,2023_05_5A_1_evt_00871,2023-06-23T10:36:30-08:00,2023-06-23T10:36:30-08:00,media,Empty,NA,machine,2023-11-21 10:48:47.678866,comments
2023_05_5A_1_obs_02613,5A_P800HK06278624,2023_05_5A_1_img_02647,2023_05_5A_1_evt_00871,2023-06-23T10:36:35-08:00,2023-06-23T10:36:35-08:00,media,Empty,NA,machine,2023-11-21 10:26:01.252750,comments
2023_05_5A_1_obs_02614,5A_P800HK06278624,2023_05_5A_1_img_02648,2023_05_5A_1_evt_00872,2023-06-23T10:36:56-08:00,2023-06-23T10:36:56-08:00,media,Empty,NA,machine,2023-11-21 10:48:48.075661,comments
2023_05_5A_1_obs_02615,5A_P800HK06278624,2023_05_5A_1_img_02649,2023_05_5A_1_evt_00872,2023-06-23T10:37:01-08:00,2023-06-23T10:37:01-08:00,media,Empty,NA,machine,2023-11-21 10:48:48.473845,comments
2023_05_5A_1_obs_02616,5A_P800HK06278624,2023_05_5A_1_img_02650,2023_05_5A_1_evt_00872,2023-06-23T10:37:06-08:00,2023-06-23T10:37:06-08:00,media,Empty,NA,machine,2023-11-21 10:48:48.873504,comments
2023_05_5A_1_obs_02617,5A_P800HK06278624,2023_05_5A_1_img_02651,2023_05_5A_1_evt_00873,2023-06-23T10:37:44-08:00,2023-06-23T10:37:44-08:00,media,Empty,NA,machine,2023-11-21 10:26:01.682694,comments
2023_05_5A_1_obs_02618,5A_P800HK06278624,2023_05_5A_1_img_02652,2023_05_5A_1_evt_00873,2023-06-23T10:37:49-08:00,2023-06-23T10:37:49-08:00,media,Empty,NA,machine,2023-11-21 10:48:49.304436,comments
2023_05_5A_1_obs_02619,5A_P800HK06278624,2023_05_5A_1_img_02653,2023_05_5A_1_evt_00873,2023-06-23T10:37:54-08:00,2023-06-23T10:37:54-08:00,media,Empty,NA,machine,2023-11-21 10:48:49.733778,comments
2023_05_5A_1_obs_02620,5A_P800HK06278624,2023_05_5A_1_img_02654,2023_05_5A_1_evt_00874,2023-06-23T10:38:10-08:00,2023-06-23T10:38:10-08:00,media,Empty,NA,machine,2023-11-21 10:48:50.160242,comments
2023_05_5A_1_obs_02621,5A_P800HK06278624,2023_05_5A_1_img_02655,2023_05_5A_1_evt_00874,2023-06-23T10:38:15-08:00,2023-06-23T10:38:15-08:00,media,Empty,NA,machine,2023-11-21 10:26:02.110498,comments
2023_05_5A_1_obs_02622,5A_P800HK06278624,2023_05_5A_1_img_02656,2023_05_5A_1_evt_00874,2023-06-23T10:38:20-08:00,2023-06-23T10:38:20-08:00,media,Empty,NA,machine,2023-11-21 10:26:02.538577,comments
2023_05_5A_1_obs_02623,5A_P800HK06278624,2023_05_5A_1_img_02657,2023_05_5A_1_evt_00875,2023-06-23T10:38:43-08:00,2023-06-23T10:38:43-08:00,media,Empty,NA,machine,2023-11-21 10:48:50.588007,comments
2023_05_5A_1_obs_02624,5A_P800HK06278624,2023_05_5A_1_img_02658,2023_05_5A_1_evt_00875,2023-06-23T10:38:48-08:00,2023-06-23T10:38:48-08:00,media,Empty,NA,machine,2023-11-21 10:48:51.014777,comments
2023_05_5A_1_obs_02625,5A_P800HK06278624,2023_05_5A_1_img_02659,2023_05_5A_1_evt_00875,2023-06-23T10:38:53-08:00,2023-06-23T10:38:53-08:00,media,Empty,NA,machine,2023-11-21 10:26:02.966887,comments
2023_05_5A_1_obs_02626,5A_P800HK06278624,2023_05_5A_1_img_02660,2023_05_5A_1_evt_00876,2023-06-23T10:39:29-08:00,2023-06-23T10:39:29-08:00,media,Empty,NA,machine,2023-11-21 10:48:51.441362,comments
2023_05_5A_1_obs_02627,5A_P800HK06278624,2023_05_5A_1_img_02661,2023_05_5A_1_evt_00876,2023-06-23T10:39:34-08:00,2023-06-23T10:39:34-08:00,media,Empty,NA,machine,2023-11-21 10:48:51.868182,comments
2023_05_5A_1_obs_02628,5A_P800HK06278624,2023_05_5A_1_img_02662,2023_05_5A_1_evt_00876,2023-06-23T10:39:39-08:00,2023-06-23T10:39:39-08:00,media,Empty,NA,machine,2023-11-21 10:48:52.303544,comments
2023_05_5A_1_obs_02629,5A_P800HK06278624,2023_05_5A_1_img_02663,2023_05_5A_1_evt_00877,2023-06-23T10:39:55-08:00,2023-06-23T10:39:55-08:00,media,Empty,NA,machine,2023-11-21 10:26:03.394883,comments
2023_05_5A_1_obs_02630,5A_P800HK06278624,2023_05_5A_1_img_02664,2023_05_5A_1_evt_00877,2023-06-23T10:40:00-08:00,2023-06-23T10:40:00-08:00,media,Empty,NA,machine,2023-11-21 10:48:52.734968,comments
2023_05_5A_1_obs_02631,5A_P800HK06278624,2023_05_5A_1_img_02665,2023_05_5A_1_evt_00877,2023-06-23T10:40:05-08:00,2023-06-23T10:40:05-08:00,media,Empty,NA,machine,2023-11-21 10:48:53.161383,comments
2023_05_5A_1_obs_02632,5A_P800HK06278624,2023_05_5A_1_img_02666,2023_05_5A_1_evt_00878,2023-06-23T10:40:21-08:00,2023-06-23T10:40:21-08:00,media,Empty,NA,machine,2023-11-21 10:48:53.589716,comments
2023_05_5A_1_obs_02633,5A_P800HK06278624,2023_05_5A_1_img_02667,2023_05_5A_1_evt_00878,2023-06-23T10:40:26-08:00,2023-06-23T10:40:26-08:00,media,Empty,NA,machine,2023-11-21 10:26:03.822341,comments
2023_05_5A_1_obs_02634,5A_P800HK06278624,2023_05_5A_1_img_02668,2023_05_5A_1_evt_00878,2023-06-23T10:40:31-08:00,2023-06-23T10:40:31-08:00,media,Empty,NA,machine,2023-11-21 10:26:04.250034,comments
2023_05_5A_1_obs_02635,5A_P800HK06278624,2023_05_5A_1_img_02669,2023_05_5A_1_evt_00879,2023-06-23T10:40:46-08:00,2023-06-23T10:40:46-08:00,media,Empty,NA,machine,2023-11-21 10:48:54.014795,comments
2023_05_5A_1_obs_02636,5A_P800HK06278624,2023_05_5A_1_img_02670,2023_05_5A_1_evt_00879,2023-06-23T10:40:51-08:00,2023-06-23T10:40:51-08:00,media,Empty,NA,machine,2023-11-21 10:48:54.443185,comments
2023_05_5A_1_obs_02637,5A_P800HK06278624,2023_05_5A_1_img_02671,2023_05_5A_1_evt_00879,2023-06-23T10:40:56-08:00,2023-06-23T10:40:56-08:00,media,Empty,NA,machine,2023-11-21 10:26:04.678027,comments
2023_05_5A_1_obs_02638,5A_P800HK06278624,2023_05_5A_1_img_02672,2023_05_5A_1_evt_00880,2023-06-23T10:41:12-08:00,2023-06-23T10:41:12-08:00,media,Empty,NA,machine,2023-11-21 10:48:54.868619,comments
2023_05_5A_1_obs_02639,5A_P800HK06278624,2023_05_5A_1_img_02673,2023_05_5A_1_evt_00880,2023-06-23T10:41:17-08:00,2023-06-23T10:41:17-08:00,media,Empty,NA,machine,2023-11-21 10:48:55.295225,comments
2023_05_5A_1_obs_02640,5A_P800HK06278624,2023_05_5A_1_img_02674,2023_05_5A_1_evt_00880,2023-06-23T10:41:22-08:00,2023-06-23T10:41:22-08:00,media,Empty,NA,machine,2023-11-21 10:48:55.723567,comments
2023_05_5A_1_obs_02641,5A_P800HK06278624,2023_05_5A_1_img_02675,2023_05_5A_1_evt_00881,2023-06-23T10:41:37-08:00,2023-06-23T10:41:37-08:00,media,Empty,NA,machine,2023-11-21 10:26:05.107077,comments
2023_05_5A_1_obs_02642,5A_P800HK06278624,2023_05_5A_1_img_02676,2023_05_5A_1_evt_00881,2023-06-23T10:41:42-08:00,2023-06-23T10:41:42-08:00,media,Empty,NA,machine,2023-11-21 10:48:56.149885,comments
2023_05_5A_1_obs_02643,5A_P800HK06278624,2023_05_5A_1_img_02677,2023_05_5A_1_evt_00881,2023-06-23T10:41:47-08:00,2023-06-23T10:41:47-08:00,media,Empty,NA,machine,2023-11-21 10:48:56.577613,comments
2023_05_5A_1_obs_02644,5A_P800HK06278624,2023_05_5A_1_img_02678,2023_05_5A_1_evt_00882,2023-06-23T10:42:06-08:00,2023-06-23T10:42:06-08:00,media,Empty,NA,machine,2023-11-21 10:48:57.003154,comments
2023_05_5A_1_obs_02645,5A_P800HK06278624,2023_05_5A_1_img_02679,2023_05_5A_1_evt_00882,2023-06-23T10:42:11-08:00,2023-06-23T10:42:11-08:00,media,Empty,NA,machine,2023-11-21 10:26:05.535379,comments
2023_05_5A_1_obs_02646,5A_P800HK06278624,2023_05_5A_1_img_02680,2023_05_5A_1_evt_00882,2023-06-23T10:42:16-08:00,2023-06-23T10:42:16-08:00,media,Empty,NA,machine,2023-11-21 10:26:05.963951,comments
2023_05_5A_1_obs_02647,5A_P800HK06278624,2023_05_5A_1_img_02681,2023_05_5A_1_evt_00883,2023-06-23T10:42:34-08:00,2023-06-23T10:42:34-08:00,media,Empty,NA,machine,2023-11-21 10:48:57.430643,comments
2023_05_5A_1_obs_02648,5A_P800HK06278624,2023_05_5A_1_img_02682,2023_05_5A_1_evt_00883,2023-06-23T10:42:39-08:00,2023-06-23T10:42:39-08:00,media,Empty,NA,machine,2023-11-21 10:48:57.856306,comments
2023_05_5A_1_obs_02649,5A_P800HK06278624,2023_05_5A_1_img_02683,2023_05_5A_1_evt_00883,2023-06-23T10:42:44-08:00,2023-06-23T10:42:44-08:00,media,Empty,NA,machine,2023-11-21 10:26:06.392627,comments
2023_05_5A_1_obs_02650,5A_P800HK06278624,2023_05_5A_1_img_02684,2023_05_5A_1_evt_00884,2023-06-23T10:42:59-08:00,2023-06-23T10:42:59-08:00,media,Empty,NA,machine,2023-11-21 10:48:58.281347,comments
2023_05_5A_1_obs_02651,5A_P800HK06278624,2023_05_5A_1_img_02685,2023_05_5A_1_evt_00884,2023-06-23T10:43:04-08:00,2023-06-23T10:43:04-08:00,media,Empty,NA,machine,2023-11-21 10:48:58.709191,comments
2023_05_5A_1_obs_02652,5A_P800HK06278624,2023_05_5A_1_img_02686,2023_05_5A_1_evt_00884,2023-06-23T10:43:09-08:00,2023-06-23T10:43:09-08:00,media,Empty,NA,machine,2023-11-21 10:48:59.134389,comments
2023_05_5A_1_obs_02653,5A_P800HK06278624,2023_05_5A_1_img_02687,2023_05_5A_1_evt_00885,2023-06-23T10:43:25-08:00,2023-06-23T10:43:25-08:00,media,Empty,NA,machine,2023-11-21 10:26:06.821327,comments
2023_05_5A_1_obs_02654,5A_P800HK06278624,2023_05_5A_1_img_02688,2023_05_5A_1_evt_00885,2023-06-23T10:43:30-08:00,2023-06-23T10:43:30-08:00,media,Empty,NA,machine,2023-11-21 10:48:59.562393,comments
2023_05_5A_1_obs_02655,5A_P800HK06278624,2023_05_5A_1_img_02689,2023_05_5A_1_evt_00885,2023-06-23T10:43:35-08:00,2023-06-23T10:43:35-08:00,media,Empty,NA,machine,2023-11-21 10:48:59.994099,comments
2023_05_5A_1_obs_02656,5A_P800HK06278624,2023_05_5A_1_img_02690,2023_05_5A_1_evt_00886,2023-06-23T10:43:52-08:00,2023-06-23T10:43:52-08:00,media,Empty,NA,machine,2023-11-21 10:49:00.423536,comments
2023_05_5A_1_obs_02657,5A_P800HK06278624,2023_05_5A_1_img_02691,2023_05_5A_1_evt_00886,2023-06-23T10:43:57-08:00,2023-06-23T10:43:57-08:00,media,Empty,NA,machine,2023-11-21 10:26:07.249767,comments
2023_05_5A_1_obs_02658,5A_P800HK06278624,2023_05_5A_1_img_02692,2023_05_5A_1_evt_00886,2023-06-23T10:44:02-08:00,2023-06-23T10:44:02-08:00,media,Empty,NA,machine,2023-11-21 10:26:07.684244,comments
2023_05_5A_1_obs_02659,5A_P800HK06278624,2023_05_5A_1_img_02693,2023_05_5A_1_evt_00887,2023-06-23T10:44:18-08:00,2023-06-23T10:44:18-08:00,media,Empty,NA,machine,2023-11-21 10:49:00.849065,comments
2023_05_5A_1_obs_02660,5A_P800HK06278624,2023_05_5A_1_img_02694,2023_05_5A_1_evt_00887,2023-06-23T10:44:23-08:00,2023-06-23T10:44:23-08:00,media,Empty,NA,machine,2023-11-21 10:49:01.276285,comments
2023_05_5A_1_obs_02661,5A_P800HK06278624,2023_05_5A_1_img_02695,2023_05_5A_1_evt_00887,2023-06-23T10:44:28-08:00,2023-06-23T10:44:28-08:00,media,Empty,NA,machine,2023-11-21 10:26:08.117277,comments
2023_05_5A_1_obs_02662,5A_P800HK06278624,2023_05_5A_1_img_02696,2023_05_5A_1_evt_00888,2023-06-23T10:44:44-08:00,2023-06-23T10:44:44-08:00,media,Empty,NA,machine,2023-11-21 10:49:01.704134,comments
2023_05_5A_1_obs_02663,5A_P800HK06278624,2023_05_5A_1_img_02697,2023_05_5A_1_evt_00888,2023-06-23T10:44:49-08:00,2023-06-23T10:44:49-08:00,media,Empty,NA,machine,2023-11-21 10:49:02.130542,comments
2023_05_5A_1_obs_02664,5A_P800HK06278624,2023_05_5A_1_img_02698,2023_05_5A_1_evt_00888,2023-06-23T10:44:54-08:00,2023-06-23T10:44:54-08:00,media,Empty,NA,machine,2023-11-21 10:49:02.557441,comments
2023_05_5A_1_obs_02665,5A_P800HK06278624,2023_05_5A_1_img_02699,2023_05_5A_1_evt_00889,2023-06-23T10:45:09-08:00,2023-06-23T10:45:09-08:00,media,Empty,NA,machine,2023-11-21 10:26:08.548531,comments
2023_05_5A_1_obs_02666,5A_P800HK06278624,2023_05_5A_1_img_02700,2023_05_5A_1_evt_00889,2023-06-23T10:45:14-08:00,2023-06-23T10:45:14-08:00,media,Empty,NA,machine,2023-11-21 10:49:02.983009,comments
2023_05_5A_1_obs_02667,5A_P800HK06278624,2023_05_5A_1_img_02701,2023_05_5A_1_evt_00889,2023-06-23T10:45:19-08:00,2023-06-23T10:45:19-08:00,media,Empty,NA,machine,2023-11-21 10:49:03.409039,comments
2023_05_5A_1_obs_02668,5A_P800HK06278624,2023_05_5A_1_img_02702,2023_05_5A_1_evt_00890,2023-06-23T10:45:34-08:00,2023-06-23T10:45:34-08:00,media,Empty,NA,machine,2023-11-21 10:49:03.834885,comments
2023_05_5A_1_obs_02669,5A_P800HK06278624,2023_05_5A_1_img_02703,2023_05_5A_1_evt_00890,2023-06-23T10:45:39-08:00,2023-06-23T10:45:39-08:00,media,Empty,NA,machine,2023-11-21 10:26:08.977135,comments
2023_05_5A_1_obs_02670,5A_P800HK06278624,2023_05_5A_1_img_02704,2023_05_5A_1_evt_00890,2023-06-23T10:45:44-08:00,2023-06-23T10:45:44-08:00,media,Empty,NA,machine,2023-11-21 10:26:09.406082,comments
2023_05_5A_1_obs_02671,5A_P800HK06278624,2023_05_5A_1_img_02705,2023_05_5A_1_evt_00891,2023-06-23T10:46:06-08:00,2023-06-23T10:46:06-08:00,media,Empty,NA,machine,2023-11-21 10:49:04.260046,comments
2023_05_5A_1_obs_02672,5A_P800HK06278624,2023_05_5A_1_img_02706,2023_05_5A_1_evt_00891,2023-06-23T10:46:11-08:00,2023-06-23T10:46:11-08:00,media,Empty,NA,machine,2023-11-21 10:49:04.688308,comments
2023_05_5A_1_obs_02673,5A_P800HK06278624,2023_05_5A_1_img_02707,2023_05_5A_1_evt_00891,2023-06-23T10:46:16-08:00,2023-06-23T10:46:16-08:00,media,Empty,NA,machine,2023-11-21 10:26:09.834775,comments
2023_05_5A_1_obs_02674,5A_P800HK06278624,2023_05_5A_1_img_02708,2023_05_5A_1_evt_00892,2023-06-23T10:46:31-08:00,2023-06-23T10:46:31-08:00,media,Empty,NA,machine,2023-11-21 10:49:05.113425,comments
2023_05_5A_1_obs_02675,5A_P800HK06278624,2023_05_5A_1_img_02709,2023_05_5A_1_evt_00892,2023-06-23T10:46:36-08:00,2023-06-23T10:46:36-08:00,media,Empty,NA,machine,2023-11-21 10:49:05.540904,comments
2023_05_5A_1_obs_02676,5A_P800HK06278624,2023_05_5A_1_img_02710,2023_05_5A_1_evt_00892,2023-06-23T10:46:41-08:00,2023-06-23T10:46:41-08:00,media,Empty,NA,machine,2023-11-21 10:49:05.966026,comments
2023_05_5A_1_obs_02677,5A_P800HK06278624,2023_05_5A_1_img_02711,2023_05_5A_1_evt_00893,2023-06-23T10:46:56-08:00,2023-06-23T10:46:56-08:00,media,Empty,NA,machine,2023-11-21 10:26:10.262846,comments
2023_05_5A_1_obs_02678,5A_P800HK06278624,2023_05_5A_1_img_02712,2023_05_5A_1_evt_00893,2023-06-23T10:47:01-08:00,2023-06-23T10:47:01-08:00,media,Empty,NA,machine,2023-11-21 10:49:06.392831,comments
2023_05_5A_1_obs_02679,5A_P800HK06278624,2023_05_5A_1_img_02713,2023_05_5A_1_evt_00893,2023-06-23T10:47:06-08:00,2023-06-23T10:47:06-08:00,media,Empty,NA,machine,2023-11-21 10:49:06.818422,comments
2023_05_5A_1_obs_02680,5A_P800HK06278624,2023_05_5A_1_img_02714,2023_05_5A_1_evt_00894,2023-06-23T10:47:22-08:00,2023-06-23T10:47:22-08:00,media,Empty,NA,machine,2023-11-21 10:49:07.245383,comments
2023_05_5A_1_obs_02681,5A_P800HK06278624,2023_05_5A_1_img_02715,2023_05_5A_1_evt_00894,2023-06-23T10:47:27-08:00,2023-06-23T10:47:27-08:00,media,Empty,NA,machine,2023-11-21 10:26:10.691784,comments
2023_05_5A_1_obs_02682,5A_P800HK06278624,2023_05_5A_1_img_02716,2023_05_5A_1_evt_00894,2023-06-23T10:47:32-08:00,2023-06-23T10:47:32-08:00,media,Empty,NA,machine,2023-11-21 10:26:11.120733,comments
2023_05_5A_1_obs_02683,5A_P800HK06278624,2023_05_5A_1_img_02717,2023_05_5A_1_evt_00895,2023-06-23T10:47:48-08:00,2023-06-23T10:47:48-08:00,media,Empty,NA,machine,2023-11-21 10:49:07.673379,comments
2023_05_5A_1_obs_02684,5A_P800HK06278624,2023_05_5A_1_img_02718,2023_05_5A_1_evt_00895,2023-06-23T10:47:53-08:00,2023-06-23T10:47:53-08:00,media,Empty,NA,machine,2023-11-21 10:49:08.103261,comments
2023_05_5A_1_obs_02685,5A_P800HK06278624,2023_05_5A_1_img_02719,2023_05_5A_1_evt_00895,2023-06-23T10:47:58-08:00,2023-06-23T10:47:58-08:00,media,Empty,NA,machine,2023-11-21 10:26:11.549124,comments
2023_05_5A_1_obs_02686,5A_P800HK06278624,2023_05_5A_1_img_02720,2023_05_5A_1_evt_00896,2023-06-23T10:48:20-08:00,2023-06-23T10:48:20-08:00,media,Empty,NA,machine,2023-11-21 10:49:08.529263,comments
2023_05_5A_1_obs_02687,5A_P800HK06278624,2023_05_5A_1_img_02721,2023_05_5A_1_evt_00896,2023-06-23T10:48:25-08:00,2023-06-23T10:48:25-08:00,media,Empty,NA,machine,2023-11-21 10:49:08.955252,comments
2023_05_5A_1_obs_02688,5A_P800HK06278624,2023_05_5A_1_img_02722,2023_05_5A_1_evt_00896,2023-06-23T10:48:30-08:00,2023-06-23T10:48:30-08:00,media,Empty,NA,machine,2023-11-21 10:49:09.381454,comments
2023_05_5A_1_obs_02689,5A_P800HK06278624,2023_05_5A_1_img_02723,2023_05_5A_1_evt_00897,2023-06-23T10:48:45-08:00,2023-06-23T10:48:45-08:00,media,Empty,NA,machine,2023-11-21 10:26:11.981459,comments
2023_05_5A_1_obs_02690,5A_P800HK06278624,2023_05_5A_1_img_02724,2023_05_5A_1_evt_00897,2023-06-23T10:48:50-08:00,2023-06-23T10:48:50-08:00,media,Empty,NA,machine,2023-11-21 10:49:09.807152,comments
2023_05_5A_1_obs_02691,5A_P800HK06278624,2023_05_5A_1_img_02725,2023_05_5A_1_evt_00897,2023-06-23T10:48:55-08:00,2023-06-23T10:48:55-08:00,media,Empty,NA,machine,2023-11-21 10:49:10.232618,comments
2023_05_5A_1_obs_02692,5A_P800HK06278624,2023_05_5A_1_img_02726,2023_05_5A_1_evt_00898,2023-06-23T10:49:10-08:00,2023-06-23T10:49:10-08:00,media,Empty,NA,machine,2023-11-21 10:49:10.662375,comments
2023_05_5A_1_obs_02693,5A_P800HK06278624,2023_05_5A_1_img_02727,2023_05_5A_1_evt_00898,2023-06-23T10:49:15-08:00,2023-06-23T10:49:15-08:00,media,Empty,NA,machine,2023-11-21 10:26:12.409094,comments
2023_05_5A_1_obs_02694,5A_P800HK06278624,2023_05_5A_1_img_02728,2023_05_5A_1_evt_00898,2023-06-23T10:49:20-08:00,2023-06-23T10:49:20-08:00,media,Empty,NA,machine,2023-11-21 10:26:12.837927,comments
2023_05_5A_1_obs_02695,5A_P800HK06278624,2023_05_5A_1_img_02729,2023_05_5A_1_evt_00899,2023-06-23T10:49:36-08:00,2023-06-23T10:49:36-08:00,media,Empty,NA,machine,2023-11-21 10:49:11.087082,comments
2023_05_5A_1_obs_02696,5A_P800HK06278624,2023_05_5A_1_img_02730,2023_05_5A_1_evt_00899,2023-06-23T10:49:41-08:00,2023-06-23T10:49:41-08:00,media,Empty,NA,machine,2023-11-21 10:49:11.514311,comments
2023_05_5A_1_obs_02697,5A_P800HK06278624,2023_05_5A_1_img_02731,2023_05_5A_1_evt_00899,2023-06-23T10:49:46-08:00,2023-06-23T10:49:46-08:00,media,Empty,NA,machine,2023-11-21 10:26:13.265123,comments
2023_05_5A_1_obs_02698,5A_P800HK06278624,2023_05_5A_1_img_02732,2023_05_5A_1_evt_00900,2023-06-23T10:50:03-08:00,2023-06-23T10:50:03-08:00,media,Empty,NA,machine,2023-11-21 10:49:11.938851,comments
